"global_id";"Stop times code";"Trip code";"Arrival time";"Departure time";"Stop code";"Distance from the beginning of the route";"Type landing";"Destination is displayed";"Number stop";"Type of trip";"Interval on the route";
"global_id";"Код расписания";"Код рейса";"Время прибытия";"Время отправления";"Код остановки";"Расстояние от начала маршрута, км";"Тип посадки";"Пункт назначения рейса, отображающийся на информационном табло";"Номер остановки по пути следования";"Тип рейса";"Интервал на маршруте";
"5081097777";"";"4430_100031143_22_3";"20:51:00";"20:51:00";"8154";"";"";"";"15";"";"";
"5081097969";"";"4430_100031143_22_3";"20:42:00";"20:42:00";"7595";"";"";"";"9";"";"";
"5081098010";"";"4430_100031143_22_3";"20:49:00";"20:49:00";"7599";"";"";"";"14";"";"";
"5081098085";"";"4430_100031143_22_3";"20:38:00";"20:38:00";"21217";"";"";"";"6";"";"";
"5081098178";"";"4430_100031143_22_3";"21:00:00";"21:00:00";"4892";"";"";"";"20";"";"";
"5081098347";"";"4430_100031143_22_3";"20:45:00";"20:45:00";"7596";"";"";"";"11";"";"";
"5081102054";"";"4416_100031135_19_3";"21:43:00";"21:43:00";"6699";"";"";"";"17";"";"";
"5081102122";"";"4416_100031135_19_3";"21:36:00";"21:36:00";"6695";"";"";"";"12";"";"";
"5081102143";"";"4416_100031135_19_3";"21:28:00";"21:28:00";"15388";"";"";"";"5";"";"";
"5081102155";"";"4416_100031135_19_3";"21:35:00";"21:35:00";"6694";"";"";"";"11";"";"";
"5081102196";"";"4416_100031135_19_3";"21:33:00";"21:33:00";"6692";"";"";"";"9";"";"";
"5081102231";"";"4416_100031135_19_3";"21:26:00";"21:26:00";"3523";"";"";"";"4";"";"";
"5081102246";"";"4416_100031135_19_3";"21:23:00";"21:23:00";"6688";"";"";"";"2";"";"";
"5081102339";"";"4416_100031135_19_3";"21:34:00";"21:34:00";"6693";"";"";"";"10";"";"";
"5081102348";"";"4416_100031135_19_3";"21:30:00";"21:30:00";"6689";"";"";"";"6";"";"";
"5081102371";"";"4416_100031135_19_3";"21:21:00";"21:21:00";"1002258";"";"";"";"1";"";"";
"5081102385";"";"4416_100031135_19_3";"21:31:00";"21:31:00";"6690";"";"";"";"7";"";"";
"5081102434";"";"4416_100031135_19_3";"21:25:00";"21:25:00";"1002799";"";"";"";"3";"";"";
"5081102491";"";"4416_100031135_19_3";"21:47:00";"21:47:00";"10387";"";"";"";"19";"";"";
"5081102499";"";"4416_100031135_19_3";"21:42:00";"21:42:00";"6698";"";"";"";"16";"";"";
"5081102505";"";"4416_100031135_19_3";"21:45:00";"21:45:00";"6700";"";"";"";"18";"";"";
"5081102569";"";"4416_100031135_19_3";"21:40:00";"21:40:00";"6697";"";"";"";"15";"";"";
"5081102632";"";"4416_100031135_19_3";"21:37:00";"21:37:00";"1010191";"";"";"";"13";"";"";
"5081102642";"";"4416_100031135_19_3";"21:39:00";"21:39:00";"6696";"";"";"";"14";"";"";
"5081102923";"";"4416_100031135_19_3";"21:32:00";"21:32:00";"6691";"";"";"";"8";"";"";
"5081135957";"";"4423_100031407_10_2";"17:53:00";"17:53:00";"3639";"";"";"";"8";"";"";
"5081135970";"";"4423_100031407_10_2";"18:09:00";"18:09:00";"3645";"";"";"";"16";"";"";
"5081135983";"";"4423_100031407_10_2";"18:21:00";"18:21:00";"3651";"";"";"";"24";"";"";
"5081136026";"";"4423_100031407_10_2";"18:34:00";"18:34:00";"21896";"";"";"";"33";"";"";
"5081136044";"";"4423_100031407_10_2";"18:29:00";"18:29:00";"3656";"";"";"";"30";"";"";
"5081136053";"";"4423_100031407_10_2";"18:28:00";"18:28:00";"4531";"";"";"";"29";"";"";
"5081136062";"";"4423_100031407_10_2";"18:40:00";"18:40:00";"1238";"";"";"";"37";"";"";
"5081136096";"";"4423_100031407_10_2";"18:36:00";"18:36:00";"1235";"";"";"";"34";"";"";
"5081136215";"";"4423_100031407_10_2";"18:24:00";"18:24:00";"3653";"";"";"";"26";"";"";
"5081136242";"";"4423_100031407_10_2";"18:17:00";"18:17:00";"5854";"";"";"";"21";"";"";
"5081136254";"";"4423_100031407_10_2";"18:15:00";"18:15:00";"3648";"";"";"";"19";"";"";
"5081136274";"";"4423_100031407_10_2";"18:31:00";"18:31:00";"7120";"";"";"";"31";"";"";
"5081136282";"";"4423_100031407_10_2";"18:19:00";"18:19:00";"3650";"";"";"";"23";"";"";
"5081136345";"";"4423_100031407_10_2";"18:13:00";"18:13:00";"22812";"";"";"";"18";"";"";
"5081136348";"";"4423_100031407_10_2";"17:56:00";"17:56:00";"6257";"";"";"";"10";"";"";
"5081136360";"";"4423_100031407_10_2";"17:54:00";"17:54:00";"3640";"";"";"";"9";"";"";
"5081136389";"";"4423_100031407_10_2";"18:04:00";"18:04:00";"16917";"";"";"";"14";"";"";
"5081136397";"";"4423_100031407_10_2";"17:47:00";"17:47:00";"3636";"";"";"";"3";"";"";
"5081136439";"";"4423_100031407_10_2";"18:45:00";"18:45:00";"3658";"";"";"";"41";"";"";
"5081136449";"";"4423_100031407_10_2";"18:11:00";"18:11:00";"3646";"";"";"";"17";"";"";
"5081136499";"";"4423_100031407_10_2";"18:37:00";"18:37:00";"7164";"";"";"";"35";"";"";
"5081136566";"";"4423_100031407_10_2";"18:23:00";"18:23:00";"3652";"";"";"";"25";"";"";
"5081136583";"";"4423_100031407_10_2";"18:25:00";"18:25:00";"3654";"";"";"";"27";"";"";
"5081136617";"";"4423_100031407_10_2";"18:43:00";"18:43:00";"10150";"";"";"";"39";"";"";
"5081136618";"";"4423_100031407_10_2";"18:33:00";"18:33:00";"1233";"";"";"";"32";"";"";
"5081136622";"";"4423_100031407_10_2";"18:48:00";"18:48:00";"6152";"";"";"";"43";"";"";
"5081136623";"";"4423_100031407_10_2";"18:00:00";"18:00:00";"7897";"";"";"";"12";"";"";
"5081136630";"";"4423_100031407_10_2";"17:45:00";"17:45:00";"10463";"";"";"";"1";"";"";
"5081136642";"";"4423_100031407_10_2";"17:52:00";"17:52:00";"3638";"";"";"";"7";"";"";
"5081136672";"";"4423_100031407_10_2";"18:44:00";"18:44:00";"3657";"";"";"";"40";"";"";
"5081136735";"";"4423_100031407_10_2";"17:46:00";"17:46:00";"3707";"";"";"";"2";"";"";
"5081136823";"";"4423_100031407_10_2";"18:07:00";"18:07:00";"3644";"";"";"";"15";"";"";
"5081136852";"";"4423_100031407_10_2";"18:46:00";"18:46:00";"3659";"";"";"";"42";"";"";
"5081136860";"";"4423_100031407_10_2";"18:16:00";"18:16:00";"22817";"";"";"";"20";"";"";
"5081136863";"";"4423_100031407_10_2";"17:50:00";"17:50:00";"4073";"";"";"";"6";"";"";
"5081136890";"";"4423_100031407_10_2";"18:18:00";"18:18:00";"8595";"";"";"";"22";"";"";
"5081136900";"";"4423_100031407_10_2";"17:49:00";"17:49:00";"4070";"";"";"";"5";"";"";
"5081136960";"";"4423_100031407_10_2";"18:26:00";"18:26:00";"3655";"";"";"";"28";"";"";
"5081136962";"";"4423_100031407_10_2";"18:41:00";"18:41:00";"10149";"";"";"";"38";"";"";
"5081136970";"";"4423_100031407_10_2";"18:38:00";"18:38:00";"7165";"";"";"";"36";"";"";
"5081137004";"";"4423_100031407_10_2";"17:58:00";"17:58:00";"7896";"";"";"";"11";"";"";
"5081137009";"";"4423_100031407_10_2";"18:02:00";"18:02:00";"8843";"";"";"";"13";"";"";
"5081137079";"";"4423_100031407_10_2";"17:48:00";"17:48:00";"3637";"";"";"";"4";"";"";
"5081284588";"";"4412_100031134_17_9";"20:10:00";"20:10:00";"6677";"";"";"";"10";"";"";
"5081284593";"";"4412_100031134_17_9";"20:25:00";"20:25:00";"7577";"";"";"";"19";"";"";
"5081284700";"";"4412_100031134_17_9";"20:20:00";"20:20:00";"7575";"";"";"";"17";"";"";
"5081284787";"";"4412_100031134_17_9";"20:31:00";"20:31:00";"7580";"";"";"";"22";"";"";
"5081284836";"";"4412_100031134_17_9";"20:17:00";"20:17:00";"7574";"";"";"";"15";"";"";
"5081284899";"";"4412_100031134_17_9";"19:55:00";"19:55:00";"6673";"";"";"";"2";"";"";
"5081285096";"";"4412_100031134_17_9";"20:22:00";"20:22:00";"7576";"";"";"";"18";"";"";
"5081285161";"";"4412_100031134_17_9";"20:19:00";"20:19:00";"9356";"";"";"";"16";"";"";
"5081285172";"";"4412_100031134_17_9";"20:29:00";"20:29:00";"14190";"";"";"";"21";"";"";
"5081285218";"";"4412_100031134_17_9";"20:27:00";"20:27:00";"7578";"";"";"";"20";"";"";
"5081285255";"";"4412_100031134_17_9";"20:33:00";"20:33:00";"7581";"";"";"";"23";"";"";
"5081285258";"";"4412_100031134_17_9";"20:07:00";"20:07:00";"6676";"";"";"";"9";"";"";
"5081285358";"";"4412_100031134_17_9";"19:58:00";"19:58:00";"6759";"";"";"";"4";"";"";
"5081285404";"";"4412_100031134_17_9";"20:34:00";"20:34:00";"7582";"";"";"";"24";"";"";
"5081285418";"";"4412_100031134_17_9";"20:06:00";"20:06:00";"6675";"";"";"";"8";"";"";
"5081285474";"";"4412_100031134_17_9";"20:12:00";"20:12:00";"6678";"";"";"";"11";"";"";
"5081285505";"";"4412_100031134_17_9";"19:57:00";"19:57:00";"10894";"";"";"";"3";"";"";
"5081285543";"";"4412_100031134_17_9";"20:14:00";"20:14:00";"1002102";"";"";"";"13";"";"";
"5081285618";"";"4412_100031134_17_9";"20:00:00";"20:00:00";"6758";"";"";"";"5";"";"";
"5081285619";"";"4412_100031134_17_9";"20:03:00";"20:03:00";"6014";"";"";"";"7";"";"";
"5081285751";"";"4412_100031134_17_9";"20:15:00";"20:15:00";"7573";"";"";"";"14";"";"";
"5081285752";"";"4412_100031134_17_9";"20:13:00";"20:13:00";"1009111";"";"";"";"12";"";"";
"5081285786";"";"4412_100031134_17_9";"20:01:00";"20:01:00";"22949";"";"";"";"6";"";"";
"5081285824";"";"4412_100031134_17_9";"19:54:00";"19:54:00";"6672";"";"";"";"1";"";"";
"5081293357";"";"4428_100019706_5_13";"14:07:00";"14:07:00";"22815";"";"";"";"30";"";"";
"5081293423";"";"4428_100019706_5_13";"14:23:00";"14:23:00";"3627";"";"";"";"37";"";"";
"5081293540";"";"4428_100019706_5_13";"14:06:00";"14:06:00";"4069";"";"";"";"29";"";"";
"5081293690";"";"4428_100019706_5_13";"14:29:00";"14:29:00";"3629";"";"";"";"40";"";"";
"5081293693";"";"4428_100019706_5_13";"14:32:00";"14:32:00";"3632";"";"";"";"43";"";"";
"5081293746";"";"4428_100019706_5_13";"14:35:00";"14:35:00";"3691";"";"";"";"45";"";"";
"5081293882";"";"4428_100019706_5_13";"14:27:00";"14:27:00";"3628";"";"";"";"39";"";"";
"5081293986";"";"4428_100019706_5_13";"14:05:00";"14:05:00";"3943";"";"";"";"28";"";"";
"5081293997";"";"4428_100019706_5_13";"13:35:00";"13:35:00";"7193";"";"";"";"9";"";"";
"5081293998";"";"4428_100019706_5_13";"14:16:00";"14:16:00";"3624";"";"";"";"34";"";"";
"5081294055";"";"4428_100019706_5_13";"13:54:00";"13:54:00";"6266";"";"";"";"21";"";"";
"5081294062";"";"4428_100019706_5_13";"13:29:00";"13:29:00";"6021";"";"";"";"5";"";"";
"5081294070";"";"4428_100019706_5_13";"13:43:00";"13:43:00";"6027";"";"";"";"13";"";"";
"5081294151";"";"4428_100019706_5_13";"14:34:00";"14:34:00";"4072";"";"";"";"44";"";"";
"5081294188";"";"4428_100019706_5_13";"14:12:00";"14:12:00";"3622";"";"";"";"32";"";"";
"5081294213";"";"4428_100019706_5_13";"14:30:00";"14:30:00";"3630";"";"";"";"41";"";"";
"5081294218";"";"4428_100019706_5_13";"14:08:00";"14:08:00";"4658";"";"";"";"31";"";"";
"5081294226";"";"4428_100019706_5_13";"14:14:00";"14:14:00";"3623";"";"";"";"33";"";"";
"5081294230";"";"4428_100019706_5_13";"14:39:00";"14:39:00";"10463";"";"";"";"47";"";"";
"5081294237";"";"4428_100019706_5_13";"14:03:00";"14:03:00";"10702";"";"";"";"26";"";"";
"5081294254";"";"4428_100019706_5_13";"14:37:00";"14:37:00";"3633";"";"";"";"46";"";"";
"5081294255";"";"4428_100019706_5_13";"13:50:00";"13:50:00";"22096";"";"";"";"18";"";"";
"5081294262";"";"4428_100019706_5_13";"13:59:00";"13:59:00";"3930";"";"";"";"23";"";"";
"5081294302";"";"4428_100019706_5_13";"14:04:00";"14:04:00";"4660";"";"";"";"27";"";"";
"5081294358";"";"4428_100019706_5_13";"13:27:00";"13:27:00";"6017";"";"";"";"4";"";"";
"5081294372";"";"4428_100019706_5_13";"14:00:00";"14:00:00";"7143";"";"";"";"24";"";"";
"5081294429";"";"4428_100019706_5_13";"13:24:00";"13:24:00";"8098";"";"";"";"2";"";"";
"5081294448";"";"4428_100019706_5_13";"14:21:00";"14:21:00";"8844";"";"";"";"36";"";"";
"5081294474";"";"4428_100019706_5_13";"13:45:00";"13:45:00";"8459";"";"";"";"14";"";"";
"5081294502";"";"4428_100019706_5_13";"13:47:00";"13:47:00";"7605";"";"";"";"15";"";"";
"5081294511";"";"4428_100019706_5_13";"13:26:00";"13:26:00";"6019";"";"";"";"3";"";"";
"5081294515";"";"4428_100019706_5_13";"14:19:00";"14:19:00";"16916";"";"";"";"35";"";"";
"5081294521";"";"4428_100019706_5_13";"13:23:00";"13:23:00";"8439";"";"";"";"1";"";"";
"5081294532";"";"4428_100019706_5_13";"14:26:00";"14:26:00";"7894";"";"";"";"38";"";"";
"5081294548";"";"4428_100019706_5_13";"14:31:00";"14:31:00";"3631";"";"";"";"42";"";"";
"5081294572";"";"4428_100019706_5_13";"13:42:00";"13:42:00";"6026";"";"";"";"12";"";"";
"5081294579";"";"4428_100019706_5_13";"13:48:00";"13:48:00";"15495";"";"";"";"16";"";"";
"5081294646";"";"4428_100019706_5_13";"13:53:00";"13:53:00";"1009095";"";"";"";"20";"";"";
"5081294699";"";"4428_100019706_5_13";"13:40:00";"13:40:00";"6025";"";"";"";"11";"";"";
"5081294808";"";"4428_100019706_5_13";"13:33:00";"13:33:00";"8613";"";"";"";"8";"";"";
"5081294928";"";"4428_100019706_5_13";"13:38:00";"13:38:00";"6024";"";"";"";"10";"";"";
"5081295028";"";"4428_100019706_5_13";"14:01:00";"14:01:00";"3863";"";"";"";"25";"";"";
"5081295056";"";"4428_100019706_5_13";"13:57:00";"13:57:00";"6087";"";"";"";"22";"";"";
"5081295065";"";"4428_100019706_5_13";"13:49:00";"13:49:00";"6029";"";"";"";"17";"";"";
"5081295164";"";"4428_100019706_5_13";"13:32:00";"13:32:00";"8612";"";"";"";"7";"";"";
"5081295305";"";"4428_100019706_5_13";"13:30:00";"13:30:00";"3788";"";"";"";"6";"";"";
"5081295349";"";"4428_100019706_5_13";"13:51:00";"13:51:00";"5342";"";"";"";"19";"";"";
"5081315342";"";"4412_100031134_16_6";"18:49:00";"18:49:00";"9358";"";"";"";"9";"";"";
"5081315416";"";"4412_100031134_16_6";"18:42:00";"18:42:00";"16121";"";"";"";"6";"";"";
"5081315492";"";"4412_100031134_16_6";"18:48:00";"18:48:00";"7588";"";"";"";"8";"";"";
"5081315522";"";"4412_100031134_16_6";"19:11:00";"19:11:00";"10895";"";"";"";"21";"";"";
"5081315625";"";"4412_100031134_16_6";"18:33:00";"18:33:00";"7582";"";"";"";"1";"";"";
"5081315638";"";"4412_100031134_16_6";"18:53:00";"18:53:00";"7590";"";"";"";"11";"";"";
"5081315647";"";"4412_100031134_16_6";"18:46:00";"18:46:00";"7587";"";"";"";"7";"";"";
"5081315679";"";"4412_100031134_16_6";"19:01:00";"19:01:00";"6728";"";"";"";"15";"";"";
"5081315741";"";"4412_100031134_16_6";"18:57:00";"18:57:00";"6727";"";"";"";"14";"";"";
"5081315767";"";"4412_100031134_16_6";"19:13:00";"19:13:00";"6729";"";"";"";"22";"";"";
"5081315806";"";"4412_100031134_16_6";"19:14:00";"19:14:00";"6672";"";"";"";"23";"";"";
"5081315834";"";"4412_100031134_16_6";"18:34:00";"18:34:00";"7583";"";"";"";"2";"";"";
"5081315843";"";"4412_100031134_16_6";"18:36:00";"18:36:00";"7584";"";"";"";"3";"";"";
"5081315896";"";"4412_100031134_16_6";"18:54:00";"18:54:00";"1009112";"";"";"";"12";"";"";
"5081315901";"";"4412_100031134_16_6";"19:08:00";"19:08:00";"6762";"";"";"";"19";"";"";
"5081315998";"";"4412_100031134_16_6";"19:10:00";"19:10:00";"6761";"";"";"";"20";"";"";
"5081316089";"";"4412_100031134_16_6";"18:51:00";"18:51:00";"7589";"";"";"";"10";"";"";
"5081316214";"";"4412_100031134_16_6";"19:05:00";"19:05:00";"6024";"";"";"";"17";"";"";
"5081316237";"";"4412_100031134_16_6";"19:07:00";"19:07:00";"6025";"";"";"";"18";"";"";
"5081316250";"";"4412_100031134_16_6";"18:56:00";"18:56:00";"6726";"";"";"";"13";"";"";
"5081316378";"";"4412_100031134_16_6";"18:40:00";"18:40:00";"7586";"";"";"";"5";"";"";
"5081316404";"";"4412_100031134_16_6";"18:38:00";"18:38:00";"7585";"";"";"";"4";"";"";
"5081316613";"";"4412_100031134_16_6";"19:02:00";"19:02:00";"7193";"";"";"";"16";"";"";
"5081391273";"";"4430_100031143_21_3";"20:13:00";"20:13:00";"21196";"";"";"";"17";"";"";
"5081391354";"";"4430_100031143_21_3";"19:59:00";"19:59:00";"7565";"";"";"";"9";"";"";
"5081391510";"";"4430_100031143_21_3";"19:51:00";"19:51:00";"7522";"";"";"";"4";"";"";
"5081391512";"";"4430_100031143_21_3";"19:53:00";"19:53:00";"7523";"";"";"";"6";"";"";
"5081391526";"";"4430_100031143_21_3";"20:11:00";"20:11:00";"7571";"";"";"";"16";"";"";
"5081391586";"";"4430_100031143_21_3";"20:02:00";"20:02:00";"7567";"";"";"";"11";"";"";
"5081391636";"";"4430_100031143_21_3";"20:07:00";"20:07:00";"10763";"";"";"";"13";"";"";
"5081391668";"";"4430_100031143_21_3";"19:48:00";"19:48:00";"7520";"";"";"";"2";"";"";
"5081391682";"";"4430_100031143_21_3";"19:49:00";"19:49:00";"7521";"";"";"";"3";"";"";
"5081391696";"";"4430_100031143_21_3";"20:08:00";"20:08:00";"7569";"";"";"";"14";"";"";
"5081391743";"";"4430_100031143_21_3";"20:16:00";"20:16:00";"7510";"";"";"";"19";"";"";
"5081391770";"";"4430_100031143_21_3";"19:55:00";"19:55:00";"7563";"";"";"";"7";"";"";
"5081391780";"";"4430_100031143_21_3";"20:01:00";"20:01:00";"7566";"";"";"";"10";"";"";
"5081391915";"";"4430_100031143_21_3";"20:04:00";"20:04:00";"7568";"";"";"";"12";"";"";
"5081391947";"";"4430_100031143_21_3";"19:52:00";"19:52:00";"10267";"";"";"";"5";"";"";
"5081391950";"";"4430_100031143_21_3";"19:57:00";"19:57:00";"7564";"";"";"";"8";"";"";
"5081392008";"";"4430_100031143_21_3";"20:21:00";"20:21:00";"17247";"";"";"";"22";"";"";
"5081392126";"";"4430_100031143_21_3";"20:20:00";"20:20:00";"1000531";"";"";"";"21";"";"";
"5081392166";"";"4430_100031143_21_3";"19:47:00";"19:47:00";"10483";"";"";"";"1";"";"";
"5081392209";"";"4430_100031143_21_3";"20:18:00";"20:18:00";"7511";"";"";"";"20";"";"";
"5081392291";"";"4430_100031143_21_3";"20:15:00";"20:15:00";"7509";"";"";"";"18";"";"";
"5081392681";"";"4430_100031143_21_3";"20:09:00";"20:09:00";"7570";"";"";"";"15";"";"";
"5081409371";"";"4422_100016870_2_2";"08:44:00";"08:44:00";"1404";"";"";"";"6";"";"";
"5081409537";"";"4422_100016870_2_2";"08:40:00";"08:40:00";"848";"";"";"";"4";"";"";
"5081409718";"";"4422_100016870_2_2";"08:42:00";"08:42:00";"15926";"";"";"";"5";"";"";
"5081409748";"";"4422_100016870_2_2";"08:54:00";"08:54:00";"1425";"";"";"";"9";"";"";
"5081409785";"";"4422_100016870_2_2";"08:36:00";"08:36:00";"1000512";"";"";"";"1";"";"";
"5081409839";"";"4422_100016870_2_2";"08:37:00";"08:37:00";"846";"";"";"";"2";"";"";
"5081409919";"";"4422_100016870_2_2";"08:38:00";"08:38:00";"847";"";"";"";"3";"";"";
"5081410214";"";"4422_100016870_2_2";"08:45:00";"08:45:00";"1403";"";"";"";"7";"";"";
"5081410375";"";"4422_100016870_2_2";"08:51:00";"08:51:00";"15354";"";"";"";"8";"";"";
"5081494157";"";"4447_100031139_18_13";"22:45:00";"22:45:00";"7548";"";"";"";"13";"";"";
"5081494252";"";"4447_100031139_18_13";"22:46:00";"22:46:00";"7549";"";"";"";"14";"";"";
"5081494272";"";"4447_100031139_18_13";"23:03:00";"23:03:00";"7414";"";"";"";"23";"";"";
"5081494291";"";"4447_100031139_18_13";"22:59:00";"22:59:00";"7556";"";"";"";"21";"";"";
"5081494467";"";"4447_100031139_18_13";"22:38:00";"22:38:00";"7543";"";"";"";"8";"";"";
"5081494519";"";"4447_100031139_18_13";"22:54:00";"22:54:00";"7553";"";"";"";"18";"";"";
"5081494596";"";"4447_100031139_18_13";"22:27:00";"22:27:00";"1001581";"";"";"";"2";"";"";
"5081494605";"";"4447_100031139_18_13";"22:48:00";"22:48:00";"7550";"";"";"";"15";"";"";
"5081494663";"";"4447_100031139_18_13";"22:43:00";"22:43:00";"7547";"";"";"";"12";"";"";
"5081494714";"";"4447_100031139_18_13";"22:42:00";"22:42:00";"7546";"";"";"";"11";"";"";
"5081494716";"";"4447_100031139_18_13";"22:36:00";"22:36:00";"7542";"";"";"";"7";"";"";
"5081494726";"";"4447_100031139_18_13";"22:41:00";"22:41:00";"7545";"";"";"";"10";"";"";
"5081494836";"";"4447_100031139_18_13";"22:50:00";"22:50:00";"7551";"";"";"";"16";"";"";
"5081494837";"";"4447_100031139_18_13";"22:29:00";"22:29:00";"7514";"";"";"";"3";"";"";
"5081494868";"";"4447_100031139_18_13";"23:02:00";"23:02:00";"4894";"";"";"";"22";"";"";
"5081494877";"";"4447_100031139_18_13";"22:40:00";"22:40:00";"7544";"";"";"";"9";"";"";
"5081494881";"";"4447_100031139_18_13";"22:31:00";"22:31:00";"7515";"";"";"";"4";"";"";
"5081494892";"";"4447_100031139_18_13";"22:35:00";"22:35:00";"7541";"";"";"";"6";"";"";
"5081494894";"";"4447_100031139_18_13";"23:07:00";"23:07:00";"5457";"";"";"";"26";"";"";
"5081494931";"";"4447_100031139_18_13";"22:52:00";"22:52:00";"7552";"";"";"";"17";"";"";
"5081494964";"";"4447_100031139_18_13";"22:33:00";"22:33:00";"7516";"";"";"";"5";"";"";
"5081495024";"";"4447_100031139_18_13";"22:57:00";"22:57:00";"7555";"";"";"";"20";"";"";
"5081495139";"";"4447_100031139_18_13";"22:55:00";"22:55:00";"7554";"";"";"";"19";"";"";
"5081495236";"";"4447_100031139_18_13";"23:05:00";"23:05:00";"4893";"";"";"";"24";"";"";
"5081495340";"";"4447_100031139_18_13";"22:26:00";"22:26:00";"17247";"";"";"";"1";"";"";
"5081495353";"";"4447_100031139_18_13";"23:06:00";"23:06:00";"4892";"";"";"";"25";"";"";
"5081495502";"";"4447_100031139_18_13";"23:08:00";"23:08:00";"10483";"";"";"";"27";"";"";
"5081845582";"";"4421_100031132_7_13";"18:15:00";"18:15:00";"21235";"";"";"";"35";"";"";
"5081845744";"";"4421_100031132_7_13";"18:25:00";"18:25:00";"6011";"";"";"";"43";"";"";
"5081845762";"";"4421_100031132_7_13";"18:12:00";"18:12:00";"6037";"";"";"";"33";"";"";
"5081845853";"";"4421_100031132_7_13";"18:37:00";"18:37:00";"6672";"";"";"";"50";"";"";
"5081845875";"";"4421_100031132_7_13";"18:20:00";"18:20:00";"6009";"";"";"";"39";"";"";
"5081845881";"";"4421_100031132_7_13";"18:16:00";"18:16:00";"1007269";"";"";"";"36";"";"";
"5081845944";"";"4421_100031132_7_13";"17:20:00";"17:20:00";"3923";"";"";"";"3";"";"";
"5081845966";"";"4421_100031132_7_13";"17:38:00";"17:38:00";"6162";"";"";"";"14";"";"";
"5081846023";"";"4421_100031132_7_13";"17:33:00";"17:33:00";"3696";"";"";"";"11";"";"";
"5081846024";"";"4421_100031132_7_13";"17:29:00";"17:29:00";"3693";"";"";"";"8";"";"";
"5081846040";"";"4421_100031132_7_13";"17:32:00";"17:32:00";"3695";"";"";"";"10";"";"";
"5081846044";"";"4421_100031132_7_13";"18:17:00";"18:17:00";"8454";"";"";"";"37";"";"";
"5081846065";"";"4421_100031132_7_13";"18:22:00";"18:22:00";"7606";"";"";"";"41";"";"";
"5081846098";"";"4421_100031132_7_13";"17:30:00";"17:30:00";"3694";"";"";"";"9";"";"";
"5081846133";"";"4421_100031132_7_13";"17:42:00";"17:42:00";"3616";"";"";"";"17";"";"";
"5081846156";"";"4421_100031132_7_13";"18:26:00";"18:26:00";"6012";"";"";"";"44";"";"";
"5081846162";"";"4421_100031132_7_13";"18:36:00";"18:36:00";"6729";"";"";"";"49";"";"";
"5081846178";"";"4421_100031132_7_13";"18:02:00";"18:02:00";"6032";"";"";"";"28";"";"";
"5081846180";"";"4421_100031132_7_13";"17:21:00";"17:21:00";"3924";"";"";"";"4";"";"";
"5081846181";"";"4421_100031132_7_13";"18:08:00";"18:08:00";"21316";"";"";"";"31";"";"";
"5081846209";"";"4421_100031132_7_13";"17:18:00";"17:18:00";"3948";"";"";"";"2";"";"";
"5081846213";"";"4421_100031132_7_13";"17:35:00";"17:35:00";"3697";"";"";"";"12";"";"";
"5081846222";"";"4421_100031132_7_13";"18:28:00";"18:28:00";"6013";"";"";"";"45";"";"";
"5081846234";"";"4421_100031132_7_13";"18:31:00";"18:31:00";"6762";"";"";"";"46";"";"";
"5081846249";"";"4421_100031132_7_13";"17:51:00";"17:51:00";"3649";"";"";"";"23";"";"";
"5081846255";"";"4421_100031132_7_13";"18:21:00";"18:21:00";"15496";"";"";"";"40";"";"";
"5081846260";"";"4421_100031132_7_13";"17:59:00";"17:59:00";"7504";"";"";"";"26";"";"";
"5081846269";"";"4421_100031132_7_13";"17:43:00";"17:43:00";"3617";"";"";"";"18";"";"";
"5081846270";"";"4421_100031132_7_13";"17:46:00";"17:46:00";"8630";"";"";"";"20";"";"";
"5081846278";"";"4421_100031132_7_13";"18:34:00";"18:34:00";"10895";"";"";"";"48";"";"";
"5081846295";"";"4421_100031132_7_13";"17:49:00";"17:49:00";"3850";"";"";"";"21";"";"";
"5081846308";"";"4421_100031132_7_13";"18:13:00";"18:13:00";"6756";"";"";"";"34";"";"";
"5081846313";"";"4421_100031132_7_13";"17:17:00";"17:17:00";"5365";"";"";"";"1";"";"";
"5081846315";"";"4421_100031132_7_13";"18:33:00";"18:33:00";"6761";"";"";"";"47";"";"";
"5081846329";"";"4421_100031132_7_13";"18:05:00";"18:05:00";"6033";"";"";"";"29";"";"";
"5081846337";"";"4421_100031132_7_13";"17:52:00";"17:52:00";"7144";"";"";"";"24";"";"";
"5081846361";"";"4421_100031132_7_13";"17:50:00";"17:50:00";"22814";"";"";"";"22";"";"";
"5081846365";"";"4421_100031132_7_13";"17:39:00";"17:39:00";"3614";"";"";"";"15";"";"";
"5081846368";"";"4421_100031132_7_13";"17:22:00";"17:22:00";"3925";"";"";"";"5";"";"";
"5081846418";"";"4421_100031132_7_13";"17:27:00";"17:27:00";"8604";"";"";"";"7";"";"";
"5081846449";"";"4421_100031132_7_13";"18:07:00";"18:07:00";"6034";"";"";"";"30";"";"";
"5081846450";"";"4421_100031132_7_13";"18:18:00";"18:18:00";"22095";"";"";"";"38";"";"";
"5081846456";"";"4421_100031132_7_13";"17:36:00";"17:36:00";"3698";"";"";"";"13";"";"";
"5081846470";"";"4421_100031132_7_13";"18:23:00";"18:23:00";"14922";"";"";"";"42";"";"";
"5081846489";"";"4421_100031132_7_13";"17:24:00";"17:24:00";"3944";"";"";"";"6";"";"";
